er|synapse|er-own|adam|std1|lr0.0003|ep5|seed42	0.8975
er|synapse|er-own|adam|std1|lr0.0003|ep5|seed43	0.9032
er|synapse|er-own|adam|std1|lr0.0003|ep5|seed44	0.9079
NE|synapse|er-own|adam|std1|lr0.0003|ep5|seed42	0.9081
NE|synapse|er-own|adam|std1|lr0.0003|ep5|seed43	0.8985
NE|synapse|er-own|adam|std1|lr0.0003|ep5|seed44	0.9070
all4|synapse|er-own|adam|std1|lr0.0003|ep5|seed42	0.9074
all4|synapse|er-own|adam|std1|lr0.0003|ep5|seed43	0.9123
all4|synapse|er-own|adam|std1|lr0.0003|ep5|seed44	0.9116
