regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	boundary	taskil	bufcur	taskid	global	0.1	42	val	0.977016	0.00608543	0.211035	0.0591861	0.0591861	0.0591861	0.977016	478410	5	0	3144000	3	2	1	0
normal	step	classil	erown	taskid	global	1e-07	42	test	0.901769	0.0830252	0.2115	7.39098e-05	7.39098e-05	7.39098e-05	0.901769	478410	5	0	3144000	3	2	1	0
normal	step	classil	erown	taskid	global	0	42	test	0.903051	0.0813341	0.2115	0	0	0	0.903051	478410	5	0	3144000	3	2	1	0
normal	step	classil	erown	taskid	global	1e-07	43	test	0.897829	0.0884319	0.2115	7.35521e-05	7.35521e-05	7.35521e-05	0.897829	478410	5	0	3144000	3	2	1	0
normal	step	classil	erown	taskid	global	0	43	test	0.898993	0.086556	0.2115	0	0	0	0.898993	478410	5	0	3144000	3	2	1	0
normal	step	classil	erown	taskid	global	1e-07	44	test	0.901805	0.0849703	0.2115	7.31945e-05	7.31945e-05	7.31945e-05	0.901805	478410	5	0	3144000	3	2	1	0
normal	step	classil	erown	taskid	global	0	44	test	0.903201	0.0824449	0.2115	0	0	0	0.903201	478410	5	0	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	global	1e-07	42	test	0.539616	0.0470492	0.2115	0.000144482	0.000144482	0.000144482	0.539616	478410	5	0	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	global	0	42	test	0.628487	0.124443	0.2115	0	0	0	0.628487	478410	5	0	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	global	1e-07	43	test	0.564454	0.0314396	0.2115	0.000147104	0.000147104	0.000147104	0.564454	478410	5	0	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	global	0	43	test	0.627364	0.144198	0.2115	0	0	0	0.627364	478410	5	0	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	global	1e-07	44	test	0.519699	0.0457421	0.2115	0.000139832	0.000139832	0.000139832	0.519699	478410	5	0	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	global	0	44	test	0.581461	0.124962	0.2115	0	0	0	0.581461	478410	5	0	3144000	3	2	1	0
normal	step	taskil	erown	taskid	global	1e-05	42	test	0.994527	0.00268787	0.2115	0.000528514	0.000528514	0.000528514	0.994527	478410	5	0	3144000	3	2	1	0
normal	step	taskil	erown	taskid	global	0	42	test	0.994035	0.00316267	0.2115	0	0	0	0.994035	478410	5	0	3144000	3	2	1	0
normal	step	taskil	erown	taskid	global	1e-05	43	test	0.992332	0.00407717	0.2115	0.000528514	0.000528514	0.000528514	0.992332	478410	5	0	3144000	3	2	1	0
normal	step	taskil	erown	taskid	global	0	43	test	0.993526	0.00357715	0.2115	0	0	0	0.993526	478410	5	0	3144000	3	2	1	0
normal	step	taskil	erown	taskid	global	1e-05	44	test	0.0926714	0.506059	0.2115	nan	nan	nan	0.0926714	478410	5	0	3144000	3	2	1	0
normal	step	taskil	erown	taskid	global	0	44	test	0.992678	0.00373606	0.2115	0	0	0	0.992678	478410	5	0	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	global	1e-05	42	test	0.989064	0.000601839	0.2115	0.000937223	0.000937223	0.000937223	0.989064	478410	5	0	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	global	0	42	test	0.98058	0.00486571	0.2115	0	0	0	0.98058	478410	5	0	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	global	1e-05	43	test	0.988201	0.00119288	0.2115	0.000584722	0.000584722	0.000584722	0.988201	478410	5	0	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	global	0	43	test	0.976645	0.00784555	0.2115	0	0	0	0.976645	478410	5	0	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	global	1e-05	44	test	0.989672	0.000780165	0.2115	0.000896692	0.000896692	0.000896692	0.989672	478410	5	0	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	global	0	44	test	0.979076	0.00534957	0.2115	0	0	0	0.979076	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	global	0.001	42	test	0.900164	0.0879767	0.2115	0.114023	0.114023	0.114023	0.900164	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	global	0	42	test	0.902374	0.0837481	0.2115	0	0	0	0.902374	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	global	0.001	43	test	0.897438	0.0895313	0.2115	0.114694	0.114694	0.114694	0.897438	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	global	0	43	test	0.89823	0.0873339	0.2115	0	0	0	0.89823	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	global	0.001	44	test	0.901198	0.0865138	0.2115	0.114196	0.114196	0.114196	0.901198	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	global	0	44	test	0.902062	0.0836239	0.2115	0	0	0	0.902062	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	global	0.0001	42	test	0.623488	0.113579	0.2115	0.0121439	0.0121439	0.0121439	0.623488	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	global	0	42	test	0.628424	0.12465	0.2115	0	0	0	0.628424	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	global	0.0001	43	test	0.633686	0.126396	0.2115	0.0110513	0.0110513	0.0110513	0.633686	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	global	0	43	test	0.628256	0.142757	0.2115	0	0	0	0.628256	478410	5	0	3144000	3	2	1	0
