regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	boundary	taskil	bufcur	ach	global	0.001	42	val	0.97894	0.00437562	0.293049	0.0372965	0.0372965	0.0372965	0.97894	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	ach	global	0.01	42	val	0.979393	0.0033817	0.314219	0.0149409	0.0149409	0.0149409	0.979393	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	ach	global	0.1	42	val	0.980785	0.00235324	0.211035	0.0725483	0.0725483	0.0725483	0.980785	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	ach	global	1e-07	42	test	0.901247	0.0850729	0.2079	1.23166e-06	1.23166e-06	1.23166e-06	0.901247	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	ach	global	0	42	test	0.901467	0.0847521	0.2115	0	0	0	0.901467	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	ach	global	1e-07	43	test	0.892376	0.0943037	0.2284	1.19843e-06	1.19843e-06	1.19843e-06	0.892376	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	ach	global	0	43	test	0.892296	0.094384	0.2115	0	0	0	0.892296	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	ach	global	1e-07	44	test	0.896244	0.0897968	0.2493	1.20339e-06	1.20339e-06	1.20339e-06	0.896244	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	ach	global	0	44	test	0.896552	0.0895895	0.2115	0	0	0	0.896552	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	ach	global	1e-07	42	test	0.627548	0.123703	0.202	3.46977e-06	3.46977e-06	3.46977e-06	0.627548	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	ach	global	0	42	test	0.628038	0.125246	0.2115	0	0	0	0.628038	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	ach	global	1e-07	43	test	0.628438	0.139888	0.24	3.4179e-06	3.4179e-06	3.4179e-06	0.628438	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	ach	global	0	43	test	0.627123	0.142532	0.2115	0	0	0	0.627123	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	ach	global	1e-07	44	test	0.581252	0.125007	0.2528	3.57832e-06	3.57832e-06	3.57832e-06	0.581252	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	ach	global	0	44	test	0.581291	0.126586	0.2115	0	0	0	0.581291	478410	25154	0.0526	3144000	3	2	1	0
