regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	boundary	taskil	bufcur	nerisez	global	0.01	42	val	0.978743	0.00422916	0.251209	0.0128114	0.0128114	0.0128114	0.978743	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	global	0.1	42	val	0.092733	0.196092	0.187698	nan	nan	nan	0.092733	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	nerisez	global	1e-06	42	test	0.898302	0.0880179	0.2626	0.000262038	0.000262038	0.000262038	0.898302	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	nerisez	global	0	42	test	0.901467	0.0847521	0.2115	0	0	0	0.901467	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	nerisez	global	1e-06	43	test	0.89081	0.0962733	0.2634	0.000163367	0.000163367	0.000163367	0.89081	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	nerisez	global	0	43	test	0.892296	0.094384	0.2115	0	0	0	0.892296	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	nerisez	global	1e-06	44	test	0.894586	0.0914557	0.2814	0.000227075	0.000227075	0.000227075	0.894586	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	erown	nerisez	global	0	44	test	0.896552	0.0895895	0.2115	0	0	0	0.896552	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	global	1e-07	42	test	0.628038	0.125246	0.2115	0	0	0	0.628038	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	global	0	42	test	0.628038	0.125246	0.2115	0	0	0	0.628038	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	global	1e-07	43	test	0.627123	0.142532	0.2115	0	0	0	0.627123	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	global	0	43	test	0.627123	0.142532	0.2115	0	0	0	0.627123	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	global	1e-07	44	test	0.581291	0.126586	0.2115	0	0	0	0.581291	478410	25154	0.0526	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	global	0	44	test	0.581291	0.126586	0.2115	0	0	0	0.581291	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	global	0.001	42	test	0.964658	0.0180199	0.2227	0.000842832	0.000842832	0.000842832	0.964658	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	global	0	42	test	0.993384	0.00322829	0.2115	0	0	0	0.993384	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	global	0.001	43	test	0.979822	0.0139757	0.2616	0.000763916	0.000763916	0.000763916	0.979822	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	global	0	43	test	0.993701	0.00348461	0.2115	0	0	0	0.993701	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	global	0.001	44	test	0.0926714	0.705244	0.2115	nan	nan	nan	0.0926714	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	global	0	44	test	0.992485	0.00352587	0.2115	0	0	0	0.992485	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	global	0.001	42	test	0.985932	0.00057966	0.221	0.000847351	0.000847351	0.000847351	0.985932	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	global	0	42	test	0.980496	0.00466104	0.2115	0	0	0	0.980496	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	global	0.001	43	test	0.500311	0.107139	0.2394	0.0258267	0.0258267	0.0258267	0.500311	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	global	0	43	test	0.97625	0.00815154	0.2115	0	0	0	0.97625	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	global	0.001	44	test	0.830763	0.154152	0.3128	0.00684732	0.00684732	0.00684732	0.830763	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	global	0	44	test	0.979076	0.00515644	0.2115	0	0	0	0.979076	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	global	0.001	42	test	0.898791	0.0888312	0.2373	0.0697004	0.0697004	0.0697004	0.898791	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	global	0	42	test	0.899623	0.087697	0.2115	0	0	0	0.899623	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	global	0.001	43	test	0.887725	0.099263	0.2493	0.106478	0.106478	0.106478	0.887725	478410	25154	0.0526	3144000	3	2	1	0
