regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	boundary	taskil	bufcur	taskid	synapse	0.001	42	val	0.979956	0.00318443	0.211035	0.0153391	0.0158627	0.0201766	0.979956	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	synapse	0.01	42	val	0.980061	0.00282228	0.211035	0.0985968	0.0929895	0.117938	0.980061	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	synapse	0.1	42	val	0.937673	0.0346054	0.211035	1.05402	0.42729	0.725864	0.937673	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	erown	taskid	synapse	1e-06	42	test	0.899158	0.090176	0.2115	7.41005e-05	0.000103825	9.85269e-05	0.899158	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	erown	taskid	synapse	0	42	test	0.903051	0.0813341	0.2115	0	0	0	0.903051	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	erown	taskid	synapse	1e-06	43	test	0.896745	0.0926743	0.2115	8.31793e-05	0.000103686	9.53889e-05	0.896745	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	erown	taskid	synapse	0	43	test	0.898993	0.086556	0.2115	0	0	0	0.898993	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	erown	taskid	synapse	1e-06	44	test	0.900355	0.0912026	0.2115	8.88821e-05	0.000117832	0.00011387	0.900355	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	erown	taskid	synapse	0	44	test	0.903201	0.0824449	0.2115	0	0	0	0.903201	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	synapse	1e-07	42	test	0.589948	0.14215	0.2115	4.41288e-05	4.40592e-05	3.75171e-05	0.589948	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	synapse	0	42	test	0.628487	0.124443	0.2115	0	0	0	0.628487	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	synapse	1e-07	43	test	0.598493	0.11508	0.2115	4.34934e-05	4.20176e-05	4.13688e-05	0.598493	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	synapse	0	43	test	0.627364	0.144198	0.2115	0	0	0	0.627364	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	synapse	1e-07	44	test	0.55766	0.123492	0.2115	4.33085e-05	4.06156e-05	3.83027e-05	0.55766	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	classil	bufcur	taskid	synapse	0	44	test	0.581461	0.124962	0.2115	0	0	0	0.581461	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	erown	taskid	synapse	1e-06	42	test	0.992448	0.0047413	0.2115	6.41388e-05	8.2681e-05	0.000179183	0.992448	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	erown	taskid	synapse	0	42	test	0.994035	0.00316267	0.2115	0	0	0	0.994035	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	erown	taskid	synapse	1e-06	43	test	0.991509	0.00518753	0.2115	6.91654e-05	7.50305e-05	0.000207533	0.991509	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	erown	taskid	synapse	0	43	test	0.993526	0.00357715	0.2115	0	0	0	0.993526	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	erown	taskid	synapse	1e-06	44	test	0.992815	0.00419795	0.2115	5.51674e-05	6.44846e-05	0.000191653	0.992815	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	erown	taskid	synapse	0	44	test	0.992678	0.00373606	0.2115	0	0	0	0.992678	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	synapse	1e-05	42	test	0.977625	0.00952097	0.2115	0.000289038	0.000168417	0.000391911	0.977625	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	synapse	0	42	test	0.98058	0.00486571	0.2115	0	0	0	0.98058	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	synapse	1e-05	43	test	0.979889	0.00662625	0.2115	0.000289015	0.00017932	0.00036098	0.979889	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	synapse	0	43	test	0.976645	0.00784555	0.2115	0	0	0	0.976645	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	synapse	1e-05	44	test	0.977674	0.0145487	0.2115	0.000295016	0.000204447	0.00050118	0.977674	478410	2388000	4.9915	3144000	3	2	1	0
normal	step	taskil	bufcur	taskid	synapse	0	44	test	0.979076	0.00534957	0.2115	0	0	0	0.979076	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	synapse	0.001	42	test	0.92561	0.0505978	0.2115	0.013244	0.0159256	0.0162144	0.92561	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	synapse	0	42	test	0.902374	0.0837481	0.2115	0	0	0	0.902374	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	synapse	0.001	43	test	0.92687	0.0483341	0.2115	0.0139337	0.016341	0.0183425	0.92687	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	synapse	0	43	test	0.89823	0.0873339	0.2115	0	0	0	0.89823	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	synapse	0.001	44	test	0.924878	0.048408	0.2115	0.0135672	0.0154413	0.0171501	0.924878	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	erown	taskid	synapse	0	44	test	0.902062	0.0836239	0.2115	0	0	0	0.902062	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	synapse	0.0001	42	test	0.630139	0.103477	0.2115	0.00329336	0.00329191	0.00381984	0.630139	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	synapse	0	42	test	0.628424	0.12465	0.2115	0	0	0	0.628424	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	synapse	0.0001	43	test	0.643238	0.109227	0.2115	0.0026891	0.00281077	0.00352199	0.643238	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	synapse	0	43	test	0.628256	0.142757	0.2115	0	0	0	0.628256	478410	2388000	4.9915	3144000	3	2	1	0
