regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	boundary	classil	bufcur	vecproj	neuron	0	44	test	0.581151	0.12579	0.6847	0	0	0	0.581151	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	erown	vecproj	neuron	0.1	42	test	0.994484	0.00192679	0.6847	1.40606e+07	425.46	5.30719e+06	0.994484	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	erown	vecproj	neuron	0	42	test	0.994623	0.0023879	0.6847	0	0	0	0.994623	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	erown	vecproj	neuron	0.1	43	test	0.992755	0.0033276	0.6847	1.6728e+07	189139	1.21176e+08	0.992755	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	erown	vecproj	neuron	0	43	test	0.993953	0.00275148	0.6847	0	0	0	0.993953	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	erown	vecproj	neuron	0.1	44	test	0.994123	0.00277844	0.6847	7.38262e+13	1.14006e+08	5.47337e+07	0.994123	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	erown	vecproj	neuron	0	44	test	0.994193	0.00271961	0.6847	0	0	0	0.994193	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	bufcur	vecproj	neuron	0.1	42	test	0.98211	0.00392292	0.6847	4.68976e+15	1.879e+14	3.34021e+06	0.98211	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	bufcur	vecproj	neuron	0	42	test	0.980395	0.00446239	0.6847	0	0	0	0.980395	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	bufcur	vecproj	neuron	0.1	43	test	0.984727	0.000988375	0.6847	2.31548e+17	3.29e+15	114078	0.984727	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	bufcur	vecproj	neuron	0	43	test	0.97657	0.00781381	0.6847	0	0	0	0.97657	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	bufcur	vecproj	neuron	0.1	44	test	0.983783	0.000198648	0.6847	3.32041e+15	8.92414e+12	229208	0.983783	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary	taskil	bufcur	vecproj	neuron	0	44	test	0.978975	0.00545629	0.6847	0	0	0	0.978975	478410	25920	0.0542	3144000	3	2	1	0
budget	boundary	classil	erown	er	-	0	42	test	0.781476	0.207484	nan	0	0	0	0.781476	478410	0	0	628800	1	1	1	0
budget	boundary	classil	erown	er	-	0	43	test	0.786269	0.202779	nan	0	0	0	0.786269	478410	0	0	628800	1	1	1	0
budget	boundary	classil	erown	er	-	0	44	test	0.806147	0.183308	nan	0	0	0	0.806147	478410	0	0	628800	1	1	1	0
budget	boundary	classil	erown	vecproj	neuron	0.1	42	test	0.84671	0.134354	0.6847	2.80055e+12	1.04204e+10	1454.42	0.84671	478410	25920	0.0542	628800	3	2	1	0
budget	boundary	classil	erown	vecproj	neuron	0	42	test	0.775812	0.212946	0.6847	0	0	0	0.775812	478410	25920	0.0542	628800	3	2	1	0
budget	boundary	classil	erown	vecproj	neuron	0.1	43	test	0.880983	0.0907526	0.6847	7.0437e+09	9.28788e+06	7817.64	0.880983	478410	25920	0.0542	628800	3	2	1	0
budget	boundary	classil	erown	vecproj	neuron	0	43	test	0.771833	0.216213	0.6847	0	0	0	0.771833	478410	25920	0.0542	628800	3	2	1	0
budget	boundary	classil	erown	vecproj	neuron	0.1	44	test	0.885289	0.0876764	0.6847	2.70124e+16	2.02096e+12	18362.1	0.885289	478410	25920	0.0542	628800	3	2	1	0
budget	boundary	classil	erown	vecproj	neuron	0	44	test	0.794895	0.193756	0.6847	0	0	0	0.794895	478410	25920	0.0542	628800	3	2	1	0
rfree	boundary	classil	erown	er	-	0	42	test	0.196672	0.796127	nan	0	0	0	0.196672	478410	0	0	0	1	1	1	0
rfree	boundary	classil	erown	er	-	0	43	test	0.197882	0.797218	nan	0	0	0	0.197882	478410	0	0	0	1	1	1	0
rfree	boundary	classil	erown	er	-	0	44	test	0.198285	0.796709	nan	0	0	0	0.198285	478410	0	0	0	1	1	1	0
rfree	boundary	classil	erown	vecproj	neuron	0.1	42	test	0.196672	0.796127	0.6847	0	0	0	0.196672	478410	25920	0.0542	0	3	2	1	0
rfree	boundary	classil	erown	vecproj	neuron	0	42	test	0.196672	0.796127	0.6847	0	0	0	0.196672	478410	25920	0.0542	0	3	2	1	0
rfree	boundary	classil	erown	vecproj	neuron	0.1	43	test	0.197882	0.797218	0.6847	0	0	0	0.197882	478410	25920	0.0542	0	3	2	1	0
rfree	boundary	classil	erown	vecproj	neuron	0	43	test	0.197882	0.797218	0.6847	0	0	0	0.197882	478410	25920	0.0542	0	3	2	1	0
rfree	boundary	classil	erown	vecproj	neuron	0.1	44	test	0.198285	0.796709	0.6847	0	0	0	0.198285	478410	25920	0.0542	0	3	2	1	0
rfree	boundary	classil	erown	vecproj	neuron	0	44	test	0.198285	0.796709	0.6847	0	0	0	0.198285	478410	25920	0.0542	0	3	2	1	0
normal	boundary_last	classil	erown	vecproj	neuron	0.1	42	test	0.808859	0.101212	0.6847	173213	1.22575e+08	4239.66	0.808859	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary_last	classil	erown	vecproj	neuron	0	42	test	0.902374	0.0837481	0.6847	0	0	0	0.902374	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary_last	classil	erown	vecproj	neuron	0.1	43	test	0.852054	0.0663177	0.6847	80.4597	78.9557	528.722	0.852054	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary_last	classil	erown	vecproj	neuron	0	43	test	0.89823	0.0873339	0.6847	0	0	0	0.89823	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary_last	classil	erown	vecproj	neuron	0.1	44	test	0.247157	0.531661	0.6847	9.9897e+11	6.4245e+06	365.148	0.247157	478410	25920	0.0542	3144000	3	2	1	0
normal	boundary_last	classil	erown	vecproj	neuron	0	44	test	0.902062	0.0836239	0.6847	0	0	0	0.902062	478410	25920	0.0542	3144000	3	2	1	0
