regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	boundary	taskil	bufcur	nerisez	neuron	0.01	42	val	0.974561	0.0116415	0.228871	0.0690109	0.0602082	0.200123	0.974561	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	neuron	0.1	42	val	0.092733	0	0.187698	nan	nan	nan	0.092733	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	erown	nerisez	neuron	1e-06	42	test	0.900273	0.086047	0.2596	5.17125e-05	5.30991e-05	7.59627e-05	0.900273	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	erown	nerisez	neuron	0	42	test	0.901467	0.0847521	0.2115	0	0	0	0.901467	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	erown	nerisez	neuron	1e-06	43	test	0.892302	0.0944785	0.264	3.32441e-05	3.29545e-05	4.82301e-05	0.892302	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	erown	nerisez	neuron	0	43	test	0.892296	0.094384	0.2115	0	0	0	0.892296	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	erown	nerisez	neuron	1e-06	44	test	0.895741	0.0903007	0.2765	4.21782e-05	4.30729e-05	6.48463e-05	0.895741	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	erown	nerisez	neuron	0	44	test	0.896552	0.0895895	0.2115	0	0	0	0.896552	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	neuron	1e-07	42	test	0.628038	0.125246	0.2115	0	0	0	0.628038	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	neuron	0	42	test	0.628038	0.125246	0.2115	0	0	0	0.628038	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	neuron	1e-07	43	test	0.627123	0.142532	0.2115	0	0	0	0.627123	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	neuron	0	43	test	0.627123	0.142532	0.2115	0	0	0	0.627123	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	neuron	1e-07	44	test	0.581291	0.126586	0.2115	0	0	0	0.581291	478410	25963	0.0543	3144000	3	2	1	0
normal	step	classil	bufcur	nerisez	neuron	0	44	test	0.581291	0.126586	0.2115	0	0	0	0.581291	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	neuron	1e-07	42	test	0.993384	0.00322829	0.2115	0	0	0	0.993384	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	neuron	0	42	test	0.993384	0.00322829	0.2115	0	0	0	0.993384	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	neuron	1e-07	43	test	0.993701	0.00348461	0.2115	0	0	0	0.993701	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	neuron	0	43	test	0.993701	0.00348461	0.2115	0	0	0	0.993701	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	neuron	1e-07	44	test	0.992485	0.00352587	0.2115	0	0	0	0.992485	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	erown	nerisez	neuron	0	44	test	0.992485	0.00352587	0.2115	0	0	0	0.992485	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	neuron	1e-07	42	test	0.980496	0.00466104	0.2115	0	0	0	0.980496	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	neuron	0	42	test	0.980496	0.00466104	0.2115	0	0	0	0.980496	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	neuron	1e-07	43	test	0.97625	0.00815154	0.2115	0	0	0	0.97625	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	neuron	0	43	test	0.97625	0.00815154	0.2115	0	0	0	0.97625	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	neuron	1e-07	44	test	0.979076	0.00515644	0.2115	0	0	0	0.979076	478410	25963	0.0543	3144000	3	2	1	0
normal	step	taskil	bufcur	nerisez	neuron	0	44	test	0.979076	0.00515644	0.2115	0	0	0	0.979076	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	neuron	0.01	42	test	0.91352	0.0705	0.2213	0.0554144	0.0590109	0.0708598	0.91352	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	neuron	0	42	test	0.899623	0.087697	0.2115	0	0	0	0.899623	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	neuron	0.01	43	test	0.920771	0.0594057	0.2706	0.0964251	0.0952182	0.131404	0.920771	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	neuron	0	43	test	0.887547	0.0988365	0.2115	0	0	0	0.887547	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	neuron	0.01	44	test	0.919628	0.0633141	0.2368	0.0800061	0.0777135	0.119888	0.919628	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	neuron	0	44	test	0.894176	0.0926822	0.2115	0	0	0	0.894176	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	neuron	0.0001	42	test	0.626777	0.116354	0.2928	0.00337943	0.00390812	0.00527206	0.626777	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	neuron	0	42	test	0.629521	0.123859	0.2115	0	0	0	0.629521	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	neuron	0.0001	43	test	0.632133	0.132829	0.2923	0.00317042	0.00356516	0.00493243	0.632133	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	neuron	0	43	test	0.627644	0.142391	0.2115	0	0	0	0.627644	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	neuron	0.0001	44	test	0.579608	0.11924	0.2873	0.00282606	0.00340995	0.00499887	0.579608	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	neuron	0	44	test	0.580254	0.126591	0.2115	0	0	0	0.580254	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	neuron	0.01	42	test	0.994517	0.00289303	0.3121	0.0628204	0.0808489	0.136125	0.994517	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	neuron	0	42	test	0.995512	0.00200277	0.2115	0	0	0	0.995512	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	neuron	0.01	43	test	0.994263	0.00294901	0.3181	0.0622572	0.0672509	0.189589	0.994263	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	neuron	0	43	test	0.994468	0.00313022	0.2115	0	0	0	0.994468	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	neuron	0.01	44	test	0.994501	0.00280288	0.3172	0.0553357	0.0718038	0.167733	0.994501	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	neuron	0	44	test	0.994692	0.00251458	0.2115	0	0	0	0.994692	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	neuron	0.01	42	test	0.985012	0.00253313	0.3171	0.0454876	0.0449119	0.020566	0.985012	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	neuron	0	42	test	0.980493	0.00486295	0.2115	0	0	0	0.980493	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	neuron	0.01	43	test	0.981879	0.00384983	0.3033	0.0623129	0.0560415	0.133311	0.981879	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	neuron	0	43	test	0.976285	0.00831169	0.2115	0	0	0	0.976285	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	neuron	0.01	44	test	0.981954	0.00359162	0.2517	0.0461948	0.0394669	0.0656649	0.981954	478410	25963	0.0543	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	neuron	0	44	test	0.978871	0.00577094	0.2115	0	0	0	0.978871	478410	25963	0.0543	3144000	3	2	1	0
budget	boundary	classil	erown	er	-	0	42	test	0.781476	0.207484	nan	0	0	0	0.781476	478410	0	0	628800	1	1	1	0
budget	boundary	classil	erown	er	-	0	43	test	0.786269	0.202779	nan	0	0	0	0.786269	478410	0	0	628800	1	1	1	0
budget	boundary	classil	erown	er	-	0	44	test	0.806147	0.183308	nan	0	0	0	0.806147	478410	0	0	628800	1	1	1	0
budget	boundary	classil	erown	nerisez	neuron	0.01	42	test	0.823664	0.16254	0.2291	0.183479	0.181002	0.153679	0.823664	478410	25963	0.0543	628800	3	2	1	0
budget	boundary	classil	erown	nerisez	neuron	0	42	test	0.758029	0.231337	0.2115	0	0	0	0.758029	478410	25963	0.0543	628800	3	2	1	0
budget	boundary	classil	erown	nerisez	neuron	0.01	43	test	0.820032	0.16688	0.2344	0.161185	0.15959	0.149115	0.820032	478410	25963	0.0543	628800	3	2	1	0
budget	boundary	classil	erown	nerisez	neuron	0	43	test	0.77976	0.20887	0.2115	0	0	0	0.77976	478410	25963	0.0543	628800	3	2	1	0
